,SalesID,Predcition_of_salePrerice
10380,6624439,17125.27466630592
10381,6624471,24785.97175776038
10382,6624472,25914.664088998565
10383,6624474,28463.16815792311
10384,6624476,27470.75241980006
10385,6624484,26522.458838451043
10386,6624485,26665.775203458586
10387,6624490,24309.251255436386
10388,6624509,24426.697317707403
10389,6624511,21666.34604681239
10390,6624514,21695.4236340682
10391,6624539,34039.652312904116
10392,6624550,21401.131154060484
10393,6624569,32054.911370062684
10394,6624570,54565.023102585415
10395,6624571,32247.667471611705
10396,6624575,33989.70774126395
10397,6624576,32778.62555609595
10398,6624583,22487.141239554654
10399,6624594,32452.58823542299
10400,6624595,32349.71774908743
10401,6624598,38449.79811855978
10402,6624601,37896.848277512836
10403,6624621,30308.439504055314
10404,6624629,33546.29130129192
10405,6624630,33804.15708977125
10406,6624632,33701.401051821485
10407,6624659,18271.000859258656
10408,6624660,18292.746431201544
10409,6624661,19830.778298874757
10410,6624679,13506.767535202449
10411,6624690,16700.92319200407
10412,6624691,16793.288356537254
10413,6624702,28213.504718736447
10414,6624709,27064.243710916384
10415,6624713,36017.342082716255
10416,6624718,15788.328278951438
10417,6624721,19206.28603899914
10418,6624723,19057.963459994542
10419,6624730,23212.211678997646
10420,6624734,23366.600980761817
10421,6624738,23504.830402385975
10422,6624741,23889.612423301933
10423,6624742,23894.27631219082
10424,6624746,26859.378724318987
10425,6624748,25724.80954919974
10426,6624749,28515.690562152206
10427,6624751,30768.08252862549
10428,6624763,16708.91336164266
10429,6624764,17846.571063418007
10430,6624770,30147.20343981891
10431,6624772,25892.988618182215
10432,6624783,44729.71147161018
10433,6624796,23131.02271809073
10434,6624797,21413.0066962976
10435,6624829,17391.149228604
10436,6624830,14986.735946318475
10437,6624833,22840.282794878625
10438,6624837,20757.536624258955
10439,6624843,25436.442330830563
10440,6624844,23890.594976430577
10441,6624845,25891.564488036045
10442,6624848,25724.414307696243
10443,6624849,24406.98668323737
10444,6624852,27337.95062270246
10445,6624854,32827.71919659932
10446,6624855,32827.71919659932
10447,6624857,32355.174028608657
10448,6624859,27337.95062270246
10449,6624861,35546.464150550564
10450,6624862,36592.88081811978
10451,6624864,44512.57835196429
10452,6624867,33985.61550970483
10453,6624871,31421.913572538575
10454,6624878,29825.970123894862
10455,6624881,17734.9933823281
10456,6624894,18502.56458855472
10457,6624895,18830.758650888583
10458,6624901,22334.6547406525
10459,6624902,24413.46742679047
10460,6624903,22357.902846713107
10461,6624909,22957.1853978182
10462,6624910,23103.419317224823
10463,6624921,23917.407574800578
10464,6624930,29080.400573940115
10465,6624940,18735.441076649957
10466,6624951,23401.53311539271
10467,6624965,26841.761085680744
10468,6624969,26857.581623931626
10469,6624970,27875.329491335542
10470,6624972,24783.86174058722
10471,6624977,24437.51181247588
10472,6625011,32276.246745499364
10473,6625012,31693.41486426263
10474,6625017,22718.24079605722
10475,6625018,23957.96696662578
10476,6625040,36958.667544651646
10477,6625048,13103.64559535322
10478,6625057,15483.137210012213
10479,6625065,29493.458709641487
10480,6625070,18914.268486904173
10481,6625072,22248.264546560247
10482,6625078,17750.980488745005
10483,6625092,33025.992285828004
10484,6625093,30712.491341916168
10485,6625106,45295.76945741952
10486,6625107,52680.7597020068
10487,6625114,39242.03432650511
10488,6625117,44236.0045387619
10489,6625124,41578.533338176276
10490,6625126,41077.49742300894
10491,6625146,29720.337841982575
10492,6625160,23282.88642985729
10493,6625164,22839.984644143005
10494,6625175,25915.029978700368
10495,6625202,17628.701514129145
10496,6625206,19170.198881554676
10497,6625241,20131.613871326044
10498,6625242,20089.690763458035
10499,6625271,21792.94431575598
10500,6625272,23514.94212197136
10501,6625273,24426.319831508117
10502,6625277,23469.29565725508
10503,6625279,26105.495733419222
10504,6625290,31280.594532106246
10505,6625292,33317.80806886706
10506,6625298,33615.848284734704
10507,6625299,29781.320550794237
10508,6625308,32092.801890903433
10509,6625309,31875.88050362842
10510,6625313,33606.92266826525
10511,6625323,18848.111564226943
10512,6625324,17380.97547448467
10513,6625334,24752.703937797243
10514,6625341,28996.602218757558
10515,6625368,24193.778126141668
10516,6625369,26374.042848813544
10517,6625371,25376.757287743647
10518,6625379,13276.031928981107
10519,6625382,13131.619586856406
10520,6625383,14699.893902859849
10521,6625388,13803.150352845254
10522,6625389,14124.741661202574
10523,6625392,16491.12250306883
10524,6625395,18197.25616883117
10525,6625396,17586.30386011048
10526,6625398,15378.089609328581
10527,6625413,21275.013464240437
10528,6625424,18104.027098593124
10529,6625427,17652.829986388257
10530,6625428,18193.67753639881
10531,6625444,34599.09561289618
10532,6625452,21921.84184608391
10533,6625453,23399.717277886295
10534,6625460,30981.85075892993
10535,6625461,31293.612155428156
10536,6625464,18108.036585565005
10537,6625466,18193.67753639881
10538,6625468,18383.413114976185
10539,6625471,17775.525204772814
10540,6625481,25977.19069775039
10541,6625494,20970.326563321414
10542,6625497,22625.963272277873
10543,6625514,24233.41549846567
10544,6625516,24233.70194812712
10545,6625517,29215.895835824464
10546,6625518,32786.1510685121
10547,6625542,18205.134754458333
10548,6625546,30674.63841984423
10549,6625547,15669.327395976488
10550,6625550,29210.170497915376
10551,6625576,15917.501072628782
10552,6625577,15429.479825729828
10553,6625578,15006.86191667809
10554,6625579,16412.27915888632
10555,6625583,15977.761442354516
10556,6625599,14792.52978912857
10557,6625600,15556.691008187723
10558,6625603,18719.06748666813
10559,6625613,17315.780349381515
10560,6625628,26943.796354709317
10561,6625631,26943.796354709317
10562,6625635,25465.204456047337
10563,6625636,27778.04419292183
10564,6625660,15172.184738783664
10565,6625662,15687.062393769485
10566,6625664,16520.525976979927
10567,6625669,17731.002580512024
10568,6625670,18175.226965195965
10569,6625675,17361.56292848233
10570,6625677,17993.533712574404
10571,6625680,44369.76033903538
10572,6625684,48784.07976189187
10573,6625685,62000.428777054825
10574,6625695,17559.124667162905
10575,6625710,28587.9220978164
10576,6625711,38568.18345488575
10577,6625723,31674.66955881236
10578,6625728,27414.784387071246
10579,6625730,28891.630661507603
10580,6625739,26589.598209479933
10581,6625760,36843.984301981785
10582,6625767,45318.77820670579
10583,6625772,36405.54166193023
10584,6625784,28558.60236645459
10585,6625785,33773.18527474632
10586,6625787,28112.683207154467
10587,6625794,33075.957095718615
10588,6625795,33075.957095718615
10589,6625802,33300.24028350606
10590,6625805,32975.79683930836
10591,6625806,32790.890334993965
10592,6625807,30277.843819783164
10593,6625813,30873.9732418317
10594,6625814,31765.480037731875
10595,6625816,35313.21872305184
10596,6625818,33562.30831963659
10597,6625829,49509.100976852525
10598,6625831,55371.989623729445
10599,6625832,49669.71164780782
10600,6625835,58118.101159901766
10601,6625872,30763.653024606978
10602,6625874,17751.636682858338
10603,6625881,65482.40800350647
10604,6625963,55260.9042517272
10605,6625971,61189.227868306494
10606,6626001,60383.25524780331
10607,6626032,65825.04767801643
10608,6626033,62178.191352152746
10609,6626049,57608.03259817501
10610,6626053,61873.77846302305
10611,6626057,61992.19041486046
10612,6626072,54766.88927542401
10613,6626073,54606.99727506326
10614,6626075,56842.005859079465
10615,6626081,59528.60141893112
10616,6626085,66103.38845240259
10617,6626097,52200.00998453301
10618,6626098,53032.78617216117
10619,6626105,53460.850941982426
10620,6626112,58917.44866395216
10621,6626117,60672.683211396434
10622,6626122,61288.63801945604
10623,6626133,74705.59569424171
10624,6626141,47058.31555414614
10625,6626144,42379.661672391936
10626,6626146,45712.70004495726
10627,6626147,46294.68378660812
10628,6626151,29278.046683708446
10629,6626157,54429.40023618558
10630,6626159,28526.262547705563
10631,6626166,16608.8437343844
10632,6626172,61201.9836924986
10633,6626177,56006.04658598195
10634,6626184,71141.84976408824
10635,6626288,52938.21661264647
10636,6626291,57906.830146783905
10637,6626307,47112.689133782886
10638,6626314,55493.26493219038
10639,6626322,47161.13807129403
10640,6626328,51157.96839353456
10641,6626333,44482.87016099225
10642,6626462,40470.14702127938
10643,6626465,39225.517340674465
10644,6626466,40291.58876924589
10645,6626547,48635.07388763841
10646,6626548,52277.73285549712
10647,6626554,27500.42374105513
10648,6626593,30767.6854010784
10649,6626628,50833.69995186846
10650,6626631,53668.310077075694
10651,6626634,55754.73193187532
10652,6626635,57479.88475833377
10653,6626638,64429.929541727026
10654,6626640,28740.99168445288
10655,6626643,26193.441979239316
10656,6626644,19756.56088123048
10657,6626646,16266.8533491792
10658,6626648,29075.099598508852
10659,6626653,29734.68665440204
10660,6626656,33772.577876298215
10661,6626658,34216.46086310705
10662,6626691,29344.402967500715
10663,6626694,26864.11900873716
10664,6626703,28282.581825571397
10665,6626704,27213.325277109747
10666,6626712,34382.399868998495
10667,6626714,34764.52472503846
10668,6626716,34669.831097587485
10669,6626718,35430.76240010774
10670,6626719,35430.76240010774
10671,6626723,35430.76240010774
10672,6626731,32183.073992044683
10673,6626733,33632.840668695884
10674,6626735,33792.77444500374
10675,6626738,55812.12787800174
10676,6626755,54930.268720604734
10677,6626760,27236.311378341517
10678,6626761,29125.782555303747
10679,6626765,28191.460048014414
10680,6626770,31296.534404605056
10681,6626776,65852.11735693115
10682,6626777,67178.94622251
10683,6626826,15207.778482796668
10684,6626830,12916.08329851973
10685,6626831,13804.307169900067
10686,6626846,29015.870164557662
10687,6626847,31123.777586996333
10688,6626848,30687.747176434677
10689,6626866,30026.87644463379
10690,6626868,31805.856448816492
10691,6626869,31885.82504301254
10692,6626871,31169.62275566281
10693,6626954,32338.357064385993
10694,6626955,34333.580020233465
10695,6626962,44524.969808517504
10696,6626966,48860.81853946492
10697,6626972,59548.48588421384
10698,6626980,59548.48588421384
10699,6626982,61261.04598450226
10700,6626992,73189.16698771431
10701,6627000,71554.93616100326
10702,6627005,76723.83311366678
10703,6627006,79115.28878333085
10704,6627009,78689.15241969448
10705,6627043,10808.97252743494
10706,6627057,26298.196718142543
10707,6627059,16311.039300976801
10708,6627060,28147.40611206604
10709,6627062,27315.531853852364
10710,6627069,34485.222998884725
10711,6627070,36475.69630012016
10712,6627071,45032.50254017997
10713,6627072,37833.14634801902
10714,6627087,46766.51627084601
10715,6627089,48963.3500008415
10716,6627090,53578.16952838828
10717,6627111,53849.37598226937
10718,6627116,51913.42854917887
10719,6627117,45682.20378033548
10720,6627130,13353.670478011953
10721,6627131,11675.324071514571
10722,6627204,69568.14243558729
10723,6627207,58258.91367962962
10724,6627208,28285.52903994226
10725,6627212,48944.82485916861
10726,6627213,48626.74946234322
10727,6627214,53102.015403962345
10728,6627219,62707.25627222579
10729,6627293,32268.086084301834
10730,6627300,42975.02351793373
10731,6627304,20858.421955098143
10732,6627310,36786.41488413547
10733,6627320,45524.89624587874
10734,6627321,48372.48787423662
10735,6627322,47231.92267126149
10736,6627323,47231.92267126149
10737,6627325,41608.92400411122
10738,6627326,47231.92267126149
10739,6627327,47231.92267126149
10740,6627328,47231.92267126149
10741,6627329,47231.92267126149
10742,6627330,47231.92267126149
10743,6627331,47231.92267126149
10744,6627332,47231.92267126149
10745,6627333,47231.92267126149
10746,6627334,47231.92267126149
10747,6627353,26273.061588437362
10748,6627371,71921.30127365324
10749,6627377,67379.9542982602
10750,6627407,65395.50667571808
10751,6627410,66628.16625935872
10752,6627411,65691.73112280409
10753,6627413,65185.30185704818
10754,6627415,60749.72491968815
10755,6627416,69540.26957009496
10756,6627426,52388.82908513055
10757,6627427,51349.149597951066
10758,6627429,61414.97431350469
10759,6627430,57188.91458292496
10760,6627431,57188.91458292496
10761,6627466,49392.201861283706
10762,6627467,67437.51341999504
10763,6627473,62337.9759078748
10764,6627479,63535.57758520076
10765,6627481,69133.56264385124
10766,6627482,69133.56264385124
10767,6627497,60635.82248078644
10768,6627504,62630.19764537364
10769,6627509,62230.470556220425
10770,6627514,63036.04357164734
10771,6627517,60429.217265825966
10772,6627521,59049.13087460459
10773,6627522,60818.538433788446
10774,6627531,64768.218026816496
10775,6627540,19908.59144844556
10776,6627548,25638.05121961372
10777,6627551,25531.959949772452
10778,6627555,49058.02474292759
10779,6627556,29052.209638325643
10780,6627559,26010.123411847868
10781,6627560,27626.81982984121
10782,6627561,29869.760309500438
10783,6627562,30320.543137783272
10784,6627566,31277.604922854924
10785,6627569,29063.395417082917
10786,6627570,28822.685375114652
10787,6627571,29238.432856799634
10788,6627572,33029.337027555775
10789,6627580,26844.263709437277
10790,6627615,24229.898115396085
10791,6627625,65434.090509681395
10792,6627658,55902.85646023223
10793,6627665,37603.7666180497
10794,6627666,18665.588898582908
10795,6627700,65399.15286419591
10796,6627715,69625.56315733415
10797,6627721,68088.53747439888
10798,6627741,11018.139600965986
10799,6627743,11088.405972735987
10800,6627747,29612.9817019818
10801,6627759,26088.498546603038
10802,6627761,29178.689214820693
10803,6627763,26970.689339721972
10804,6627778,33510.12854748377
10805,6627779,29974.379177522194
10806,6627782,32064.158156783447
10807,6627786,29916.191948084965
10808,6627787,33770.821926611396
10809,6627790,34601.56490531743
10810,6627798,34942.16769889467
10811,6627799,34942.16769889467
10812,6627800,34942.16769889467
10813,6627801,34942.16769889467
10814,6627802,34942.16769889467
10815,6627803,34942.16769889467
10816,6627804,34942.16769889467
10817,6627808,60297.553873124205
10818,6627821,40692.41669836871
10819,6627833,69183.34179701803
10820,6627842,31627.143658059773
10821,6627844,32547.62165228777
10822,6627851,32547.62165228777
10823,6627853,31969.89596514596
10824,6627860,31937.766631577484
10825,6627914,18997.626328532577
10826,6627958,19254.257118992824
10827,6627959,64723.576243437514
10828,6628002,48775.30422460993
10829,6628003,48244.50561349881
10830,6628029,52963.290026950395
10831,6628036,57224.39866081986
10832,6628037,57357.64422264109
10833,6628039,67677.59021962655
10834,6628040,63885.69445663669
10835,6628042,14360.357527620296
10836,6628043,14875.522210933204
10837,6628051,12679.858158170948
10838,6628058,12047.620698928267
10839,6628060,14995.969181088687
10840,6628061,16668.27570956305
10841,6628074,26963.025313882827
10842,6628090,33694.75911855303
10843,6628130,32407.597627250194
10844,6628131,32013.875275841296
10845,6628146,51874.223463209055
10846,6628150,50706.55555513673
10847,6628154,54279.75319063033
10848,6628159,50706.55555513673
10849,6628177,30346.977468749432
10850,6628192,32573.70248903144
10851,6628195,32573.70248903144
10852,6628196,32573.70248903144
10853,6628197,32631.823682584618
10854,6628198,32631.823682584618
10855,6628199,31875.367095065238
10856,6628203,31692.959459808342
10857,6628219,70183.70096057837
10858,6628225,13094.49677744165
10859,6628256,11653.486895049398
10860,6628266,59836.89208727477
10861,6628278,65825.26252981738
10862,6628292,68219.88188629321
10863,6628302,11971.995066576235
10864,6628315,32783.008736565724
10865,6628317,32573.70248903144
10866,6628319,32573.70248903144
10867,6628320,32573.70248903144
10868,6628321,32368.141312323296
10869,6628322,30506.50038278715
10870,6628396,23253.62561689042
10871,6628436,56671.8372169612
10872,6628438,55743.053210934544
10873,6628452,60177.872132060395
10874,6628476,66479.36077955124
10875,6628483,47451.501241094214
10876,6628489,49983.057187147635
10877,6628504,30892.704562798317
10878,6628525,18182.642571361972
10879,6628603,39586.03758141297
10880,6628607,39449.14387743964
10881,6628608,39320.12231727895
10882,6628611,45789.68616523871
10883,6628645,12529.505880149265
10884,6628670,36227.59455870282
10885,6628672,39093.251783422544
10886,6628674,37152.28070508353
10887,6628678,45716.98456404707
10888,6628731,52964.02144830681
10889,6628733,53504.71520654622
10890,6628735,53139.809571245845
10891,6628782,50335.51688919954
10892,6628825,15436.00421853044
10893,6628829,15543.939828706949
10894,6628831,15352.53296453354
10895,6628845,10434.300867215867
10896,6628848,10917.74336579164
10897,6628849,16517.326005374278
10898,6628850,15548.517045915863
10899,6628958,61786.708638670956
10900,6628964,65668.04584823427
10901,6629043,24615.15596456067
10902,6629072,53894.76687720389
10903,6629081,53788.405834199235
10904,6629086,56782.426963022364
10905,6629090,57927.444747408714
10906,6629100,62704.48404506757
10907,6629110,53254.41199307303
10908,6629115,56015.58972311154
10909,6629117,58094.99364481408
10910,6629118,58696.796097920065
10911,6629127,11779.70322859008
10912,6629130,12883.108165100519
10913,6629136,12690.967802173971
10914,6629139,13003.098754554925
10915,6629165,55965.13736957486
10916,6629166,66825.1709729254
10917,6629172,12694.62626491114
10918,6629221,68951.46362329116
10919,6629236,69116.31899160706
10920,6629237,69116.31899160706
10921,6629244,68553.97041182427
10922,6629251,69896.54194601408
10923,6629277,57945.57941670258
10924,6629289,62991.63775925797
10925,6629303,27626.595089303977
10926,6629393,28316.049832520424
10927,6629395,33094.03460816144
10928,6629396,31410.81707916267
10929,6629397,32181.455472417165
10930,6629399,32987.277551632236
10931,6629400,31265.484425651317
10932,6629401,32420.612359185798
10933,6629404,31727.150013943756
10934,6629405,32536.47544346993
10935,6629417,11564.113802230191
10936,6629436,68557.22991259901
10937,6629456,11860.652076233247
10938,6629464,12399.446805237249
10939,6629465,12711.80946325412
10940,6629466,12961.509968126356
10941,6629468,12131.62856414419
10942,6629469,12032.082464201178
10943,6629483,13170.27400896383
10944,6629484,12417.956279178994
10945,6629485,65169.349830674415
10946,6629497,15684.676587665323
10947,6629516,31748.337840659173
10948,6629517,31347.56157680434
10949,6629754,31947.642535858955
10950,6629766,33434.57584490673
10951,6629770,55506.30511604408
10952,6629777,54242.2651731317
10953,6629781,54989.57909646038
10954,6629789,63205.33204309664
10955,6629790,63205.33204309664
10956,6629792,60461.78147714428
10957,6629793,60461.78147714428
10958,6629796,29552.93665891856
10959,6629842,31867.221837598674
10960,6629851,32331.410248409567
10961,6629852,34190.645505809975
10962,6629854,32331.410248409567
10963,6629855,34964.98594032602
10964,6629886,39642.06583395535
10965,6629887,40972.299517647814
10966,6629888,38598.454532062795
10967,6629898,40094.392032062795
10968,6629902,15081.130094693954
10969,6629959,37135.532987985105
10970,6629969,39596.41741981574
10971,6629989,22365.33165280492
10972,6630033,28741.90704102614
10973,6630052,22033.571850298824
10974,6630053,20507.0788086505
10975,6630056,23096.763517302694
10976,6630069,19639.829083702243
10977,6630070,18082.657282550183
10978,6630082,15020.306382143399
10979,6630085,22458.737866891017
10980,6630091,18095.188221769196
10981,6630096,31734.83867863947
10982,6630115,21069.95940687275
10983,6630168,29735.561052724363
10984,6630174,33638.25594729596
10985,6630196,54337.974821703
10986,6630218,9466.662427941212
10987,6630220,52652.86448474771
10988,6630240,61106.29500659299
10989,6630241,35690.05584456356
10990,6630272,16528.309748639753
10991,6630277,14403.90614336452
10992,6630301,19151.020060681923
10993,6630307,15396.863029192169
10994,6630310,15588.304119669052
10995,6630332,48832.480012161905
10996,6630339,58492.508206276005
10997,6630365,11233.826577286236
10998,6630366,64200.077698268135
10999,6630367,48927.13459648367
11000,6630383,19217.92637925809
11001,6630387,22799.533009210376
11002,6630388,72905.54002340647
11003,6630389,15950.168478653624
11004,6630404,15716.930241755002
11005,6630422,17608.922231333367
11006,6630483,30343.428342855965
11007,6630529,14095.706986112724
11008,6630627,65047.12555637518
11009,6630647,23700.70701744077
11010,6630677,26210.452267853834
11011,6630682,19294.05077060088
11012,6630684,27147.639798819175
11013,6630694,22618.78112527258
11014,6630695,21020.117107797603
11015,6630729,15797.981520623984
11016,6630732,14232.378833695844
11017,6630735,21891.86834756446
11018,6630736,20485.530374875387
11019,6630740,29272.792556815395
11020,6630762,22411.061637826126
11021,6630771,15601.269850849185
11022,6630772,24013.833258160717
11023,6630779,15585.09885206616
11024,6630784,22387.835525059305
11025,6630786,16801.973650165008
11026,6630807,31809.057664307336
11027,6630809,48484.139772357375
11028,6630821,14418.204688563947
11029,6630823,37797.19297211967
11030,6630943,14872.46835279201
11031,6630962,24865.71062563565
11032,6630965,24087.979284973386
11033,6630972,17811.4997537185
11034,6630975,34932.22673325603
11035,6630976,17762.945287680956
11036,6630979,18309.272521263138
11037,6630987,16829.08591781194
11038,6630988,17048.80951720493
11039,6630990,25899.654035351727
11040,6630998,21139.77139571443
11041,6631005,26774.411824611958
11042,6631022,27633.198820139223
11043,6631027,29036.516636558594
11044,6631034,26346.392509330086
11045,6631037,26580.146863021528
11046,6631065,9238.59930693232
11047,6631073,46737.39439380065
11048,6631077,51719.39150916163
11049,6631087,26987.04845669111
11050,6631116,26011.281683441972
11051,6631117,26011.281683441972
11052,6631118,40684.17009202826
11053,6631119,40684.17009202826
11054,6631131,23871.05889412875
11055,6631135,18206.942214293704
11056,6631137,32672.419644185466
11057,6631141,29364.235515731263
11058,6631142,29794.468101445826
11059,6631144,52034.95036067733
11060,6631152,17255.52057329822
11061,6631154,22637.636380686898
11062,6631174,40295.402526438134
11063,6631177,44371.920978370195
11064,6631186,26932.210347737557
11065,6631189,55230.90053173774
11066,6631193,61302.86500969492
11067,6631197,14722.162922582234
11068,6631198,15273.791839008942
11069,6631202,16216.525755314273
11070,6631209,21554.350167387507
11071,6631210,23871.835844741192
11072,6631215,23536.884360359567
11073,6631223,35018.361352789085
11074,6631231,45232.43634305797
11075,6631233,54309.25230997504
11076,6631236,58184.206791767756
11077,6631237,57774.93814396388
11078,6631238,56629.836222760634
11079,6631239,60401.46751103214
11080,6631240,41445.66127020268
11081,6631241,40062.66393949977
11082,6631242,39255.85420851724
11083,6631243,39299.4488634538
11084,6631244,45232.43634305797
11085,6631254,17247.289800928345
11086,6631255,25152.142040736773
11087,6631256,23357.85965469107
11088,6631259,40689.798223409154
11089,6631260,38164.011906766864
11090,6631262,25571.100194206443
11091,6631268,52864.21053940824
11092,6631274,65202.941158606205
11093,6631275,62388.772803912834
11094,6631276,65202.941158606205
11095,6631289,21076.09865694376
11096,6631292,21636.288781361825
11097,6631293,40061.195974164715
11098,6631294,41018.65050458801
11099,6631295,46464.46807333175
11100,6631304,59541.676427851686
11101,6631322,37801.53257929507
11102,6631324,55191.71564511077
11103,6631325,56002.100444490134
11104,6631333,68343.64155627797
11105,6631336,25316.17067934502
11106,6631338,27900.47916947373
11107,6631344,35053.10936213191
11108,6631347,39235.87372974565
11109,6631348,40928.41655329319
11110,6631362,48484.139772357375
11111,6631364,15917.130732916106
11112,6631373,65826.8545463502
11113,6631382,36636.491428341775
11114,6631394,26500.3519227483
11115,6631397,20726.029759767665
11116,6631399,20761.750606902984
11117,6631400,20726.029759767665
11118,6631401,15856.273432986864
11119,6631403,27679.18052179066
11120,6631405,30568.336302688323
11121,6631408,38026.652189120636
11122,6631414,17982.502754555382
11123,6631415,21452.52406621157
11124,6631417,21911.2055713894
11125,6631420,22404.426268541403
11126,6631421,22404.426268541403
11127,6631422,22404.426268541403
11128,6631423,22567.60679882768
11129,6631424,22663.538805310185
11130,6631430,26588.50934177005
11131,6631431,26588.50934177005
11132,6631432,26029.433793780037
11133,6631435,36611.45180862159
11134,6631438,42589.43940014663
11135,6631439,23275.054672666512
11136,6631440,22912.332364122805
11137,6631453,35697.361792836724
11138,6631458,27016.652127477777
11139,6631461,35688.01050593349
11140,6631462,22082.12441222349
11141,6631467,29036.739684496355
11142,6631469,32628.615373919165
11143,6631470,32644.861045602145
11144,6631471,41994.34949553371
11145,6631473,34294.266003604236
11146,6631475,33842.60545907266
11147,6631477,35276.943999144554
11148,6631480,33961.34651656178
11149,6631481,35100.82511802567
11150,6631484,35276.943999144554
11151,6631486,34842.7773324779
11152,6631487,37693.07421336834
11153,6631490,49283.863490471944
11154,6631497,42903.839888181996
11155,6631499,42326.882707935336
11156,6631501,51877.46062250658
11157,6631503,53308.71981368305
11158,6631513,51863.94965816347
11159,6631514,53992.154898592984
11160,6631519,56056.154736474404
11161,6631520,58770.14569271643
11162,6631522,58919.10402604978
11163,6631523,59534.9819982238
11164,6631526,59542.6947372798
11165,6631528,59657.67576374834
11166,6631530,62672.72706273532
11167,6631531,66058.74040394589
11168,6631544,67048.50582908401
11169,6631548,48408.486814129705
11170,6631549,52871.22208849335
11171,6631550,53928.4336248318
11172,6631557,67219.60871036859
11173,6631558,72527.47318862984
11174,6631566,55895.48221126242
11175,6631568,67695.73934714853
11176,6631572,70530.80104057021
11177,6631577,48706.86843407566
11178,6631578,54988.00402984314
11179,6631583,54184.76897081677
11180,6631584,55292.9606433191
11181,6631585,55986.276614113
11182,6631604,55975.31958737211
11183,6631607,55786.93592547588
11184,6631611,55783.39451847173
11185,6631625,71805.17913805615
11186,6631629,24862.231871746677
11187,6631635,27336.17739796968
11188,6631640,32248.309053884714
11189,6631643,31421.372681089986
11190,6631644,31153.347359662184
11191,6631645,30597.669406187208
11192,6631652,27447.4348867815
11193,6631655,21569.841861467783
11194,6631663,53825.174135172114
11195,6631665,8460.14596499562
11196,6631667,7758.898329257172
11197,6631674,8636.037294011057
11198,6631676,8019.326763874024
11199,6631680,8400.392721861472
11200,6631683,8770.066108169438
11201,6631689,9394.805115013127
11202,6631690,9098.02499659998
11203,6631692,9731.261661386292
11204,6631699,9812.703686109711
11205,6631708,9851.543318548527
11206,6631709,9466.119750180907
11207,6631711,8468.786421496061
11208,6631713,9084.327841276372
11209,6631715,8892.107802244578
11210,6631716,29364.235515731263
11211,6631726,28538.053623991458
11212,6631730,33689.87427759812
11213,6631743,45739.45982892638
11214,6631748,26281.57104645011
11215,6631751,28817.276037677064
11216,6631754,28661.797756283526
11217,6631755,30030.54532455848
11218,6631756,35403.00354342294
11219,6631757,35403.00354342294
11220,6631760,32043.298592532337
11221,6631773,8644.007838362617
11222,6631776,8352.106764354925
11223,6631781,26906.578815437657
11224,6631782,29286.007523726275
11225,6631783,29286.007523726275
11226,6631784,29095.325913669665
11227,6631786,30531.529182622937
11228,6631787,29054.042207792205
11229,6631788,30626.38012115808
11230,6631789,28469.54472610723
11231,6631790,29766.749053320273
11232,6631791,39231.12891408557
11233,6631797,8943.442212940568
11234,6631798,9370.64748036836
11235,6631799,9168.066068724447
11236,6631807,9079.597145426382
11237,6631808,10411.399623875437
11238,6631810,10969.027318892839
11239,6631821,12687.101848841305
11240,6631822,10716.712905408147
11241,6631823,10746.91322592097
11242,6631824,10509.837905408147
11243,6631831,11391.652246226213
11244,6631832,11277.266319652786
11245,6631836,11549.838677850148
11246,6631839,11355.818912892883
11247,6631840,11177.482665806634
11248,6631843,10674.326541771783
11249,6631844,11391.652246226213
11250,6631846,11870.463898013968
11251,6631847,11783.805244167814
11252,6631851,11474.098462999635
11253,6631853,11560.102214660556
11254,6631863,10674.326541771783
11255,6631890,12555.464691988009
11256,6631893,13177.300688354258
11257,6631894,13097.07822284462
11258,6631897,12613.890954698034
11259,6631904,14220.544611171212
11260,6631915,13882.999850559014
11261,6631944,26844.06848806583
11262,6631945,29259.128675287873
11263,6631947,17305.067542010365
11264,6631952,13015.271735499193
11265,6631954,13620.194037569328
11266,6631955,13092.74077421117
11267,6631959,17482.42779342905
11268,6631960,18128.460030414542
11269,6631961,15822.001176986709
11270,6631962,16903.01713459507
11271,6631963,17979.972395343095
11272,6631964,16550.266550525434
11273,6631966,19827.48245029824
11274,6631967,16879.69973712326
11275,6631968,16687.926806935688
11276,6631969,16879.69973712326
11277,6631970,21275.889693066936
11278,6631971,20805.241766432173
11279,6631972,20948.991766432173
11280,6631974,20637.444007223145
11281,6631975,22420.10867444246
11282,6631976,17245.91058529951
11283,6631977,23705.969774550664
11284,6631980,22995.51905134626
11285,6631981,22993.052202212417
11286,6631982,29437.622172772622
11287,6631983,23831.002424552215
11288,6631989,25266.882392633168
11289,6631990,26423.858868149004
11290,6631991,25464.2647114247
11291,6631994,27821.534998861967
11292,6631996,27340.788943867024
11293,6631997,28670.188947189727
11294,6631998,27479.944022436433
11295,6631999,29029.055301047854
11296,6632002,16876.790146166197
11297,6632003,25888.367296949582
11298,6632004,26904.859949034348
11299,6632005,27516.926056658885
11300,6632007,29271.24778509889
11301,6632008,27954.83231879275
11302,6632013,28498.131422572846
11303,6632014,28426.098005697324
11304,6632015,27954.83231879275
11305,6632016,26639.804530951435
11306,6632017,27839.636193744023
11307,6632020,26651.721698396093
11308,6632022,28644.847223478708
11309,6632024,29007.419298161847
11310,6632025,29007.419298161847
11311,6632028,28166.331874404288
